Block_Index,Message,HashTime_uS,VerifyTime_uS,PrevHash_OK,Valid
461,"t=22.97,h=36.73,p=1011.88",62,2,True,True
462,"t=22.97,h=36.73,p=1011.88",61,30,True,True
463,"t=22.97,h=36.73,p=1011.88",63,2,True,True
464,"t=22.97,h=36.73,p=1011.88",61,2,True,True
465,"t=22.97,h=36.73,p=1011.88",63,2,True,True
466,"t=22.97,h=36.73,p=1011.88",61,16,True,True
467,"t=22.97,h=36.73,p=1011.88",62,2,True,True
468,"t=22.97,h=36.78,p=1011.92",61,2,True,True
469,"t=22.97,h=36.78,p=1011.92",62,2,True,True
470,"t=22.97,h=36.78,p=1011.92",61,2,True,True
471,"t=22.97,h=36.78,p=1011.92",63,2,True,True
472,"t=22.97,h=36.78,p=1011.92",62,2,True,True
473,"t=22.97,h=36.78,p=1011.92",63,2,True,True
474,"t=22.97,h=36.78,p=1011.92",61,26,True,True
475,"t=22.97,h=36.78,p=1011.92",69,3,True,True
476,"t=22.97,h=36.78,p=1011.92",62,2,True,True
477,"t=22.97,h=36.78,p=1011.92",61,2,True,True
478,"t=22.98,h=36.78,p=1011.91",62,2,True,True
479,"t=22.98,h=36.78,p=1011.91",61,2,True,True
480,"t=22.98,h=36.78,p=1011.91",62,60,True,True
481,"t=22.98,h=36.78,p=1011.91",62,11,True,True
482,"t=22.98,h=36.78,p=1011.91",63,7,True,True
483,"t=22.98,h=36.78,p=1011.91",62,6,True,True
484,"t=22.98,h=36.78,p=1011.91",62,6,True,True
485,"t=22.98,h=36.78,p=1011.91",78,4,True,True
486,"t=22.98,h=36.78,p=1011.91",62,2,True,True
487,"t=22.97,h=36.78,p=1011.90",61,2,True,True
488,"t=22.97,h=36.78,p=1011.90",62,2,True,True
489,"t=22.97,h=36.78,p=1011.90",61,2,True,True
490,"t=22.97,h=36.78,p=1011.90",63,2,True,True
491,"t=22.97,h=36.78,p=1011.90",61,2,True,True
492,"t=22.97,h=36.78,p=1011.90",62,28,True,True
493,"t=22.97,h=36.78,p=1011.90",70,2,True,True
494,"t=22.97,h=36.78,p=1011.90",62,2,True,True
495,"t=22.97,h=36.78,p=1011.90",61,2,True,True
496,"t=22.97,h=36.78,p=1011.90",62,2,True,True
497,"t=22.97,h=36.79,p=1011.93",61,2,True,True
498,"t=22.97,h=36.79,p=1011.93",62,2,True,True
499,"t=22.97,h=36.79,p=1011.93",61,2,True,True
500,"t=22.97,h=36.79,p=1011.93",62,2,True,True
501,"t=22.97,h=36.79,p=1011.93",62,7,True,True
502,"t=22.97,h=36.79,p=1011.93",62,2,True,True
503,"t=22.97,h=36.79,p=1011.93",61,2,True,True
504,"t=22.97,h=36.79,p=1011.93",62,21,True,True
505,"t=22.97,h=36.79,p=1011.93",72,5,True,True
506,"t=22.97,h=36.79,p=1011.93",62,6,True,True
507,"t=22.97,h=36.79,p=1011.90",61,5,True,True
508,"t=22.97,h=36.79,p=1011.90",63,4,True,True
509,"t=22.97,h=36.79,p=1011.90",61,4,True,True
510,"t=22.97,h=36.79,p=1011.90",62,50,True,True
511,"t=22.97,h=36.79,p=1011.90",63,4,True,True
512,"t=22.97,h=36.79,p=1011.90",62,2,True,True
513,"t=22.97,h=36.79,p=1011.90",61,2,True,True
514,"t=22.97,h=36.79,p=1011.90",63,2,True,True
515,"t=22.97,h=36.79,p=1011.90",61,2,True,True
516,"t=22.97,h=36.78,p=1011.90",63,2,True,True
517,"t=22.97,h=36.78,p=1011.90",61,15,True,True
518,"t=22.97,h=36.78,p=1011.90",79,2,True,True
519,"t=22.97,h=36.78,p=1011.90",62,28,True,True
520,"t=22.97,h=36.78,p=1011.90",63,5,True,True
521,"t=22.97,h=36.78,p=1011.90",61,2,True,True
522,"t=22.97,h=36.78,p=1011.90",62,2,True,True
523,"t=22.97,h=36.78,p=1011.90",61,2,True,True
524,"t=22.97,h=36.78,p=1011.90",75,2,True,True
525,"t=22.97,h=36.78,p=1011.90",61,2,True,True
526,"t=22.97,h=36.80,p=1011.92",62,2,True,True
527,"t=22.97,h=36.80,p=1011.92",61,2,True,True
528,"t=22.97,h=36.80,p=1011.92",62,2,True,True
529,"t=22.97,h=36.80,p=1011.92",61,40,True,True
530,"t=22.97,h=36.80,p=1011.92",64,10,True,True
531,"t=22.97,h=36.80,p=1011.92",61,7,True,True
532,"t=22.97,h=36.80,p=1011.92",62,6,True,True
533,"t=22.97,h=36.80,p=1011.92",61,6,True,True
534,"t=22.97,h=36.80,p=1011.92",62,6,True,True
535,"t=22.97,h=36.80,p=1011.92",61,2,True,True
536,"t=22.97,h=36.79,p=1011.89",62,2,True,True
537,"t=22.97,h=36.79,p=1011.89",61,2,True,True
538,"t=22.97,h=36.79,p=1011.89",62,2,True,True
539,"t=22.97,h=36.79,p=1011.89",61,26,True,True
540,"t=22.97,h=36.79,p=1011.89",64,4,True,True
541,"t=22.97,h=36.79,p=1011.89",61,2,True,True
542,"t=22.97,h=36.79,p=1011.89",62,2,True,True
543,"t=22.97,h=36.79,p=1011.89",61,2,True,True
544,"t=22.97,h=36.79,p=1011.89",62,2,True,True
545,"t=22.98,h=36.78,p=1011.91",61,2,True,True
546,"t=22.98,h=36.78,p=1011.91",62,2,True,True
547,"t=22.98,h=36.78,p=1011.91",61,2,True,True
548,"t=22.98,h=36.78,p=1011.91",63,2,True,True
549,"t=22.98,h=36.78,p=1011.91",61,2,True,True
550,"t=22.98,h=36.78,p=1011.91",62,43,True,True
551,"t=22.98,h=36.78,p=1011.91",62,11,True,True
552,"t=22.98,h=36.78,p=1011.91",62,5,True,True
553,"t=22.98,h=36.78,p=1011.91",61,4,True,True
554,"t=22.98,h=36.78,p=1011.91",62,5,True,True
555,"t=22.98,h=36.79,p=1011.91",61,5,True,True
556,"t=22.98,h=36.79,p=1011.91",62,5,True,True
557,"t=22.98,h=36.79,p=1011.91",61,4,True,True
558,"t=22.98,h=36.79,p=1011.91",62,4,True,True
559,"t=22.98,h=36.79,p=1011.91",61,4,True,True
560,"t=22.98,h=36.79,p=1011.91",62,24,True,True
561,"t=22.98,h=36.79,p=1011.91",63,7,True,True
562,"t=22.98,h=36.79,p=1011.91",62,7,True,True
563,"t=22.98,h=36.79,p=1011.91",61,7,True,True
564,"t=22.98,h=36.79,p=1011.91",63,6,True,True
565,"t=22.98,h=36.79,p=1011.92",61,46,True,True
566,"t=22.98,h=36.79,p=1011.92",63,7,True,True
567,"t=22.98,h=36.79,p=1011.92",61,7,True,True
568,"t=22.98,h=36.79,p=1011.92",63,26,True,True
569,"t=22.98,h=36.79,p=1011.92",61,7,True,True
570,"t=22.98,h=36.79,p=1011.92",64,7,True,True
571,"t=22.98,h=36.79,p=1011.92",61,6,True,True
572,"t=22.98,h=36.79,p=1011.92",62,4,True,True
573,"t=22.98,h=36.79,p=1011.92",61,2,True,True
574,"t=22.98,h=36.79,p=1011.92",62,2,True,True
575,"t=22.98,h=36.72,p=1011.93",61,2,True,True
576,"t=22.98,h=36.72,p=1011.93",63,2,True,True
577,"t=22.98,h=36.72,p=1011.93",61,27,True,True
578,"t=22.98,h=36.72,p=1011.93",69,3,True,True
579,"t=22.98,h=36.72,p=1011.93",62,2,True,True
580,"t=22.98,h=36.72,p=1011.93",61,2,True,True
581,"t=22.98,h=36.72,p=1011.93",62,2,True,True
582,"t=22.98,h=36.72,p=1011.93",61,2,True,True
583,"t=22.98,h=36.72,p=1011.93",62,2,True,True
584,"t=22.98,h=36.79,p=1011.91",61,34,True,True
585,"t=22.98,h=36.79,p=1011.91",64,9,True,True
586,"t=22.98,h=36.79,p=1011.91",61,5,True,True
587,"t=22.98,h=36.79,p=1011.91",62,5,True,True
588,"t=22.98,h=36.79,p=1011.91",81,5,True,True
589,"t=22.98,h=36.79,p=1011.91",62,5,True,True
590,"t=22.98,h=36.79,p=1011.91",61,5,True,True
591,"t=22.98,h=36.79,p=1011.91",63,2,True,True
592,"t=22.98,h=36.79,p=1011.91",61,2,True,True
593,"t=22.98,h=36.79,p=1011.91",63,2,True,True
594,"t=22.98,h=36.80,p=1011.93",61,2,True,True
595,"t=22.98,h=36.80,p=1011.93",62,2,True,True
596,"t=22.98,h=36.80,p=1011.93",61,38,True,True
597,"t=22.98,h=36.80,p=1011.93",69,8,True,True
598,"t=22.98,h=36.80,p=1011.93",62,7,True,True
599,"t=22.98,h=36.80,p=1011.93",62,6,True,True
600,"t=22.98,h=36.80,p=1011.93",62,5,True,True
601,"t=22.98,h=36.80,p=1011.93",62,6,True,True
602,"t=22.98,h=36.80,p=1011.93",63,39,True,True
603,"t=22.98,h=36.80,p=1011.93",63,8,True,True
604,"t=22.98,h=36.80,p=1011.96",62,7,True,True
605,"t=22.98,h=36.80,p=1011.96",61,8,True,True
606,"t=22.98,h=36.80,p=1011.96",63,6,True,True
607,"t=22.98,h=36.80,p=1011.96",61,40,True,True
608,"t=22.98,h=36.80,p=1011.96",64,19,True,True
609,"t=22.98,h=36.80,p=1011.96",61,2,True,True
610,"t=22.98,h=36.80,p=1011.96",62,2,True,True
611,"t=22.98,h=36.80,p=1011.96",61,2,True,True
612,"t=22.98,h=36.80,p=1011.96",62,40,True,True
613,"t=22.98,h=36.80,p=1011.94",63,8,True,True
614,"t=22.98,h=36.80,p=1011.94",62,7,True,True
615,"t=22.98,h=36.80,p=1011.94",62,9,True,True
616,"t=22.98,h=36.80,p=1011.94",62,7,True,True
617,"t=22.98,h=36.80,p=1011.94",61,47,True,True
618,"t=22.98,h=36.80,p=1011.94",64,8,True,True
619,"t=22.98,h=36.80,p=1011.94",61,7,True,True
620,"t=22.98,h=36.80,p=1011.94",62,2,True,True
621,"t=22.98,h=36.80,p=1011.94",61,2,True,True
622,"t=22.98,h=36.80,p=1011.94",62,33,True,True
623,"t=22.98,h=36.79,p=1011.92",62,3,True,True
624,"t=22.98,h=36.79,p=1011.92",62,2,True,True
625,"t=22.98,h=36.79,p=1011.92",61,2,True,True
626,"t=22.98,h=36.79,p=1011.92",63,2,True,True
627,"t=22.98,h=36.79,p=1011.92",61,38,True,True
628,"t=22.98,h=36.79,p=1011.92",63,6,True,True
629,"t=22.98,h=36.79,p=1011.92",85,4,True,True
630,"t=22.98,h=36.79,p=1011.92",62,5,True,True
631,"t=22.98,h=36.79,p=1011.92",61,4,True,True
632,"t=22.98,h=36.79,p=1011.92",87,5,True,True
633,"t=22.99,h=36.77,p=1011.94",61,34,True,True
634,"t=22.99,h=36.77,p=1011.94",64,5,True,True
635,"t=22.99,h=36.77,p=1011.94",61,5,True,True
636,"t=22.99,h=36.77,p=1011.94",62,5,True,True
637,"t=22.99,h=36.77,p=1011.94",61,5,True,True
638,"t=22.99,h=36.77,p=1011.94",62,38,True,True
639,"t=22.99,h=36.77,p=1011.94",63,7,True,True
640,"t=22.99,h=36.77,p=1011.94",62,5,True,True
641,"t=22.99,h=36.77,p=1011.94",61,4,True,True
642,"t=22.99,h=36.77,p=1011.94",62,5,True,True
643,"t=22.99,h=36.78,p=1011.94",74,5,True,True
644,"t=22.99,h=36.78,p=1011.94",62,4,True,True
645,"t=22.99,h=36.78,p=1011.94",61,4,True,True
646,"t=22.99,h=36.78,p=1011.94",63,5,True,True
647,"t=22.99,h=36.78,p=1011.94",61,5,True,True
648,"t=22.99,h=36.78,p=1011.94",62,5,True,True
649,"t=22.99,h=36.78,p=1011.94",61,4,True,True
650,"t=22.99,h=36.78,p=1011.94",62,28,True,True
651,"t=22.99,h=36.78,p=1011.94",70,7,True,True
652,"t=22.99,h=36.78,p=1011.93",62,5,True,True
653,"t=22.99,h=36.78,p=1011.93",61,2,True,True
654,"t=22.99,h=36.78,p=1011.93",62,2,True,True
655,"t=22.99,h=36.78,p=1011.93",61,3,True,True
656,"t=22.99,h=36.78,p=1011.93",62,2,True,True
657,"t=22.99,h=36.78,p=1011.93",61,22,True,True
658,"t=22.99,h=36.78,p=1011.93",64,5,True,True
659,"t=22.99,h=36.78,p=1011.93",61,4,True,True
660,"t=22.99,h=36.78,p=1011.93",62,4,True,True
661,"t=22.99,h=36.78,p=1011.93",61,4,True,True
662,"t=22.99,h=36.74,p=1011.91",62,31,True,True
663,"t=22.99,h=36.74,p=1011.91",63,2,True,True
664,"t=22.99,h=36.74,p=1011.91",62,2,True,True
665,"t=22.99,h=36.74,p=1011.91",61,2,True,True
666,"t=22.99,h=36.74,p=1011.91",62,2,True,True
667,"t=22.99,h=36.74,p=1011.91",61,2,True,True
668,"t=22.99,h=36.74,p=1011.91",62,2,True,True
669,"t=22.99,h=36.74,p=1011.91",61,2,True,True
670,"t=22.99,h=36.74,p=1011.91",83,2,True,True
671,"t=22.99,h=36.74,p=1011.91",61,2,True,True
672,"t=22.99,h=36.77,p=1011.93",62,2,True,True
673,"t=22.99,h=36.77,p=1011.93",61,41,True,True
674,"t=22.99,h=36.77,p=1011.93",64,7,True,True
675,"t=22.99,h=36.77,p=1011.93",61,6,True,True
676,"t=22.99,h=36.77,p=1011.93",62,6,True,True
677,"t=22.99,h=36.77,p=1011.93",61,7,True,True
678,"t=22.99,h=36.77,p=1011.93",62,4,True,True
679,"t=22.99,h=36.77,p=1011.93",61,3,True,True
680,"t=22.99,h=36.77,p=1011.93",62,3,True,True
681,"t=22.97,h=36.77,p=1011.91",62,3,True,True
682,"t=22.97,h=36.77,p=1011.91",81,43,True,True
683,"t=22.97,h=36.77,p=1011.91",62,7,True,True
684,"t=22.97,h=36.77,p=1011.91",62,7,True,True
685,"t=22.97,h=36.77,p=1011.91",61,6,True,True
686,"t=22.97,h=36.77,p=1011.91",62,6,True,True
687,"t=22.97,h=36.77,p=1011.91",62,7,True,True
688,"t=22.97,h=36.77,p=1011.91",84,6,True,True
689,"t=22.97,h=36.77,p=1011.91",61,2,True,True
690,"t=22.97,h=36.77,p=1011.91",63,2,True,True
691,"t=22.95,h=36.78,p=1011.88",61,2,True,True
692,"t=22.95,h=36.78,p=1011.88",62,2,True,True
693,"t=22.95,h=36.78,p=1011.88",61,31,True,True
694,"t=22.95,h=36.78,p=1011.88",63,6,True,True
695,"t=22.95,h=36.78,p=1011.88",61,5,True,True
696,"t=22.95,h=36.78,p=1011.88",62,5,True,True
697,"t=22.95,h=36.78,p=1011.88",61,5,True,True
698,"t=22.95,h=36.78,p=1011.88",62,44,True,True
699,"t=22.95,h=36.78,p=1011.88",63,9,True,True
700,"t=22.95,h=36.78,p=1011.88",63,7,True,True
701,"t=22.97,h=36.75,p=1011.89",62,6,True,True
702,"t=22.97,h=36.75,p=1011.89",62,3,True,True
703,"t=22.97,h=36.75,p=1011.89",61,16,True,True
704,"t=22.97,h=36.75,p=1011.89",63,2,True,True
705,"t=22.97,h=36.75,p=1011.89",61,2,True,True
706,"t=22.97,h=36.75,p=1011.89",62,2,True,True
707,"t=22.97,h=36.75,p=1011.89",61,2,True,True
708,"t=22.97,h=36.75,p=1011.89",62,2,True,True
709,"t=22.97,h=36.75,p=1011.89",61,46,True,True
710,"t=22.97,h=36.75,p=1011.92",64,9,True,True
711,"t=22.97,h=36.75,p=1011.92",61,5,True,True
712,"t=22.97,h=36.75,p=1011.92",62,5,True,True
713,"t=22.97,h=36.75,p=1011.92",61,5,True,True
714,"t=22.97,h=36.75,p=1011.92",62,5,True,True
715,"t=22.97,h=36.75,p=1011.92",62,4,True,True
716,"t=22.97,h=36.75,p=1011.92",62,4,True,True
717,"t=22.97,h=36.75,p=1011.92",61,4,True,True
718,"t=22.97,h=36.75,p=1011.92",63,5,True,True
719,"t=22.97,h=36.75,p=1011.92",61,5,True,True
720,"t=22.99,h=36.75,p=1011.96",62,5,True,True
721,"t=22.99,h=36.75,p=1011.96",61,34,True,True
722,"t=22.99,h=36.75,p=1011.96",70,5,True,True
723,"t=22.99,h=36.75,p=1011.96",62,5,True,True
724,"t=22.99,h=36.75,p=1011.96",61,6,True,True
725,"t=22.99,h=36.75,p=1011.96",62,4,True,True
726,"t=22.99,h=36.75,p=1011.96",61,4,True,True
727,"t=22.99,h=36.75,p=1011.96",62,4,True,True
728,"t=22.99,h=36.75,p=1011.96",61,5,True,True
729,"t=22.99,h=36.75,p=1011.96",63,5,True,True
730,"t=22.98,h=36.74,p=1011.93",61,4,True,True
731,"t=22.98,h=36.74,p=1011.93",63,4,True,True
732,"t=22.98,h=36.74,p=1011.93",61,2,True,True
733,"t=22.98,h=36.74,p=1011.93",62,41,True,True
734,"t=22.98,h=36.74,p=1011.93",71,11,True,True
735,"t=22.98,h=36.74,p=1011.93",62,7,True,True
736,"t=22.98,h=36.74,p=1011.93",61,25,True,True
737,"t=22.98,h=36.74,p=1011.93",62,6,True,True
738,"t=22.98,h=36.74,p=1011.93",61,2,True,True
739,"t=22.98,h=36.74,p=1011.93",62,44,True,True
740,"t=22.99,h=36.76,p=1011.97",63,8,True,True
741,"t=22.99,h=36.76,p=1011.97",62,8,True,True
742,"t=22.99,h=36.76,p=1011.97",62,8,True,True
743,"t=22.99,h=36.76,p=1011.97",62,8,True,True
744,"t=22.99,h=36.76,p=1011.97",78,44,True,True
745,"t=22.99,h=36.76,p=1011.97",64,7,True,True
746,"t=22.99,h=36.76,p=1011.97",61,7,True,True
747,"t=22.99,h=36.76,p=1011.97",62,6,True,True
748,"t=22.99,h=36.76,p=1011.97",61,6,True,True
749,"t=22.99,h=36.70,p=1011.92",62,31,True,True
750,"t=22.99,h=36.70,p=1011.92",62,7,True,True
751,"t=22.99,h=36.70,p=1011.92",62,5,True,True
752,"t=22.99,h=36.70,p=1011.92",62,2,True,True
753,"t=22.99,h=36.70,p=1011.92",62,2,True,True
754,"t=22.99,h=36.70,p=1011.92",61,2,True,True
755,"t=22.99,h=36.70,p=1011.92",62,2,True,True
756,"t=22.99,h=36.70,p=1011.92",61,2,True,True
757,"t=22.99,h=36.70,p=1011.92",62,2,True,True
758,"t=22.99,h=36.70,p=1011.92",61,2,True,True
759,"t=22.99,h=36.74,p=1011.92",62,2,True,True
760,"t=22.99,h=36.74,p=1011.92",61,2,True,True
761,"t=22.99,h=36.74,p=1011.92",62,35,True,True
762,"t=22.99,h=36.74,p=1011.92",70,7,True,True
763,"t=22.99,h=36.74,p=1011.92",62,7,True,True
764,"t=22.99,h=36.74,p=1011.92",61,9,True,True
765,"t=22.99,h=36.74,p=1011.92",62,4,True,True
766,"t=22.99,h=36.74,p=1011.92",62,2,True,True
767,"t=22.99,h=36.74,p=1011.92",62,2,True,True
768,"t=22.99,h=36.74,p=1011.92",61,2,True,True
769,"t=22.98,h=36.71,p=1011.86",62,2,True,True
770,"t=22.98,h=36.71,p=1011.86",61,2,True,True
771,"t=22.98,h=36.71,p=1011.86",62,2,True,True
772,"t=22.98,h=36.71,p=1011.86",61,2,True,True
773,"t=22.98,h=36.71,p=1011.86",62,41,True,True
774,"t=22.98,h=36.71,p=1011.86",70,11,True,True
775,"t=22.98,h=36.71,p=1011.86",62,4,True,True
776,"t=22.98,h=36.71,p=1011.86",61,2,True,True
777,"t=22.98,h=36.71,p=1011.86",63,2,True,True
778,"t=22.99,h=36.74,p=1011.90",61,2,True,True
779,"t=22.99,h=36.74,p=1011.90",62,2,True,True
780,"t=22.99,h=36.74,p=1011.90",61,16,True,True
781,"t=22.99,h=36.74,p=1011.90",64,2,True,True
782,"t=22.99,h=36.74,p=1011.90",61,2,True,True
783,"t=22.99,h=36.74,p=1011.90",62,2,True,True
784,"t=22.99,h=36.74,p=1011.90",61,2,True,True
785,"t=22.99,h=36.74,p=1011.90",62,2,True,True
786,"t=22.99,h=36.74,p=1011.90",61,2,True,True
787,"t=22.99,h=36.74,p=1011.90",63,2,True,True
788,"t=22.99,h=36.70,p=1011.91",61,3,True,True
789,"t=22.99,h=36.70,p=1011.91",63,3,True,True
790,"t=22.99,h=36.70,p=1011.91",62,3,True,True
791,"t=22.99,h=36.70,p=1011.91",62,3,True,True
792,"t=22.99,h=36.70,p=1011.91",61,40,True,True
793,"t=22.99,h=36.70,p=1011.91",69,7,True,True
794,"t=22.99,h=36.70,p=1011.91",62,9,True,True
795,"t=22.99,h=36.70,p=1011.91",61,6,True,True
796,"t=22.99,h=36.70,p=1011.91",62,7,True,True
797,"t=22.99,h=36.70,p=1011.91",62,6,True,True
798,"t=22.99,h=36.67,p=1011.94",62,52,True,True
799,"t=22.99,h=36.67,p=1011.94",62,7,True,True
800,"t=22.99,h=36.67,p=1011.94",62,2,True,True
801,"t=22.99,h=36.67,p=1011.94",63,12,True,True
802,"t=22.99,h=36.67,p=1011.94",62,5,True,True
803,"t=22.99,h=36.67,p=1011.94",82,4,True,True
804,"t=22.99,h=36.67,p=1011.94",63,6,True,True
805,"t=22.99,h=36.67,p=1011.94",61,37,True,True
806,"t=22.99,h=36.67,p=1011.94",64,7,True,True
807,"t=22.99,h=36.67,p=1011.94",61,6,True,True
808,"t=22.98,h=36.64,p=1011.90",62,6,True,True
809,"t=22.98,h=36.64,p=1011.90",61,7,True,True
810,"t=22.98,h=36.64,p=1011.90",63,44,True,True
811,"t=22.98,h=36.64,p=1011.90",63,7,True,True
812,"t=22.98,h=36.64,p=1011.90",62,3,True,True
813,"t=22.98,h=36.64,p=1011.90",61,3,True,True
814,"t=22.98,h=36.64,p=1011.90",63,3,True,True
815,"t=22.98,h=36.64,p=1011.90",61,2,True,True
816,"t=22.98,h=36.64,p=1011.90",62,2,True,True
817,"t=22.99,h=36.65,p=1011.91",61,2,True,True
818,"t=22.99,h=36.65,p=1011.91",62,2,True,True
819,"t=22.99,h=36.65,p=1011.91",61,2,True,True
820,"t=22.99,h=36.65,p=1011.91",62,2,True,True
821,"t=22.99,h=36.65,p=1011.91",61,2,True,True
822,"t=22.99,h=36.65,p=1011.91",63,49,True,True
823,"t=22.99,h=36.65,p=1011.91",70,9,True,True
824,"t=22.99,h=36.65,p=1011.91",63,23,True,True
825,"t=22.99,h=36.65,p=1011.91",62,7,True,True
826,"t=22.99,h=36.65,p=1011.91",62,7,True,True
827,"t=22.99,h=36.62,p=1011.93",62,7,True,True
828,"t=22.99,h=36.62,p=1011.93",62,40,True,True
829,"t=22.99,h=36.62,p=1011.93",62,8,True,True
830,"t=22.99,h=36.62,p=1011.93",63,42,True,True
831,"t=22.99,h=36.62,p=1011.93",61,6,True,True
832,"t=22.99,h=36.62,p=1011.93",62,8,True,True
833,"t=22.99,h=36.62,p=1011.93",61,2,True,True
834,"t=22.99,h=36.62,p=1011.93",62,2,True,True
835,"t=22.99,h=36.62,p=1011.93",61,2,True,True
836,"t=22.99,h=36.62,p=1011.93",62,40,True,True
837,"t=22.99,h=36.63,p=1011.93",63,11,True,True
838,"t=22.99,h=36.63,p=1011.93",62,2,True,True
839,"t=22.99,h=36.63,p=1011.93",61,2,True,True
840,"t=22.99,h=36.63,p=1011.93",62,2,True,True
841,"t=22.99,h=36.63,p=1011.93",61,2,True,True
842,"t=22.99,h=36.63,p=1011.93",63,2,True,True
843,"t=22.99,h=36.63,p=1011.93",61,2,True,True
844,"t=22.99,h=36.63,p=1011.93",85,2,True,True
845,"t=22.99,h=36.63,p=1011.93",61,2,True,True
846,"t=23.00,h=36.61,p=1011.92",71,40,True,True
847,"t=23.00,h=36.61,p=1011.92",62,11,True,True
848,"t=23.00,h=36.61,p=1011.92",63,6,True,True
849,"t=23.00,h=36.61,p=1011.92",61,7,True,True
850,"t=23.00,h=36.61,p=1011.92",62,6,True,True
851,"t=23.00,h=36.61,p=1011.92",61,12,True,True
852,"t=23.00,h=36.61,p=1011.92",63,5,True,True
853,"t=23.00,h=36.61,p=1011.92",61,5,True,True
854,"t=23.00,h=36.61,p=1011.92",63,4,True,True
855,"t=23.00,h=36.61,p=1011.92",61,5,True,True
856,"t=22.98,h=36.62,p=1011.91",62,4,True,True
857,"t=22.98,h=36.62,p=1011.91",61,31,True,True
858,"t=22.98,h=36.62,p=1011.91",63,2,True,True
859,"t=22.98,h=36.62,p=1011.91",61,2,True,True
860,"t=22.98,h=36.62,p=1011.91",62,2,True,True
861,"t=22.98,h=36.62,p=1011.91",61,2,True,True
862,"t=22.98,h=36.62,p=1011.91",62,8,True,True
863,"t=22.98,h=36.62,p=1011.91",61,2,True,True
864,"t=22.98,h=36.62,p=1011.91",63,2,True,True
865,"t=22.98,h=36.62,p=1011.91",61,2,True,True
866,"t=22.96,h=36.63,p=1011.87",62,2,True,True
867,"t=22.96,h=36.63,p=1011.87",61,2,True,True
868,"t=22.96,h=36.63,p=1011.87",62,39,True,True
869,"t=22.96,h=36.63,p=1011.87",62,5,True,True
870,"t=22.96,h=36.63,p=1011.87",62,4,True,True
871,"t=22.96,h=36.63,p=1011.87",61,5,True,True
872,"t=22.96,h=36.63,p=1011.87",62,6,True,True
873,"t=22.96,h=36.63,p=1011.87",61,4,True,True
874,"t=22.96,h=36.63,p=1011.87",63,20,True,True
875,"t=22.96,h=36.63,p=1011.93",61,5,True,True
876,"t=22.99,h=36.58,p=1011.93",63,4,True,True
877,"t=22.99,h=36.58,p=1011.93",61,17,True,True
878,"t=22.99,h=36.58,p=1011.93",63,2,True,True
879,"t=22.99,h=36.58,p=1011.93",61,2,True,True
880,"t=22.99,h=36.58,p=1011.93",62,2,True,True
881,"t=22.99,h=36.58,p=1011.93",61,2,True,True
882,"t=22.99,h=36.58,p=1011.93",62,2,True,True
883,"t=22.99,h=36.58,p=1011.93",61,2,True,True
884,"t=22.99,h=36.58,p=1011.93",62,2,True,True
885,"t=22.99,h=36.51,p=1011.92",85,2,True,True
886,"t=22.99,h=36.51,p=1011.92",62,2,True,True
887,"t=22.99,h=36.51,p=1011.92",61,2,True,True
888,"t=22.99,h=36.51,p=1011.92",62,27,True,True
889,"t=22.99,h=36.51,p=1011.92",62,3,True,True
890,"t=22.99,h=36.51,p=1011.92",62,2,True,True
891,"t=22.99,h=36.51,p=1011.92",61,2,True,True
892,"t=22.99,h=36.51,p=1011.92",62,2,True,True
893,"t=22.99,h=36.51,p=1011.92",62,41,True,True
894,"t=22.99,h=36.51,p=1011.92",63,7,True,True
895,"t=22.98,h=36.56,p=1011.88",61,7,True,True
896,"t=22.98,h=36.56,p=1011.88",63,7,True,True
897,"t=22.98,h=36.56,p=1011.88",61,8,True,True
898,"t=22.98,h=36.56,p=1011.88",63,34,True,True
899,"t=22.98,h=36.56,p=1011.88",62,6,True,True
900,"t=22.98,h=36.56,p=1011.88",62,5,True,True
901,"t=22.98,h=36.56,p=1011.88",62,30,True,True
902,"t=22.98,h=36.56,p=1011.88",63,5,True,True
903,"t=22.98,h=36.56,p=1011.88",61,2,True,True
904,"t=22.98,h=36.56,p=1011.88",63,2,True,True
905,"t=22.99,h=36.57,p=1011.92",61,2,True,True
906,"t=22.99,h=36.57,p=1011.92",62,2,True,True
907,"t=22.99,h=36.57,p=1011.92",62,2,True,True
908,"t=22.99,h=36.57,p=1011.92",62,29,True,True
909,"t=22.99,h=36.57,p=1011.92",62,7,True,True
910,"t=22.99,h=36.57,p=1011.92",62,2,True,True
911,"t=22.99,h=36.57,p=1011.92",61,2,True,True
912,"t=22.99,h=36.57,p=1011.92",62,2,True,True
913,"t=22.99,h=36.57,p=1011.92",61,2,True,True
914,"t=22.99,h=36.51,p=1011.93",62,2,True,True
915,"t=22.99,h=36.51,p=1011.93",61,2,True,True
916,"t=22.99,h=36.51,p=1011.93",62,2,True,True
917,"t=22.99,h=36.51,p=1011.93",61,2,True,True
918,"t=22.99,h=36.51,p=1011.93",62,38,True,True
919,"t=22.99,h=36.51,p=1011.93",62,3,True,True
920,"t=22.99,h=36.51,p=1011.93",62,2,True,True
921,"t=22.99,h=36.51,p=1011.93",61,2,True,True
922,"t=22.99,h=36.51,p=1011.93",62,3,True,True
923,"t=22.99,h=36.51,p=1011.93",61,2,True,True
924,"t=23.00,h=36.53,p=1011.92",62,2,True,True
925,"t=23.00,h=36.53,p=1011.92",61,15,True,True
