Block_Index,Frame_Bytes,HashTime_uS,VerifyTime_uS,PrevHash_OK,Valid
3289,240,52,2,True,True
3290,240,53,30,True,True
3291,240,53,8,True,True
3292,240,51,7,True,True
3293,240,53,21,True,True
3294,240,44,6,True,True
3295,240,54,17,True,True
3296,240,53,2,True,True
3297,240,49,2,True,True
3298,240,60,19,True,True
3299,240,58,4,True,True
3300,240,57,4,True,True
3301,240,58,15,True,True
3302,240,56,2,True,True
3303,240,53,29,True,True
3304,240,58,7,True,True
3305,240,57,8,True,True
3306,240,49,27,True,True
3307,240,40,3,True,True
3308,240,46,38,True,True
3309,240,36,7,True,True
3310,240,38,9,True,True
3311,240,51,17,True,True
3312,240,43,4,True,True
3313,240,39,5,True,True
3314,240,44,28,True,True
3315,240,39,5,True,True
3316,240,42,20,True,True
3317,240,39,3,True,True
3318,240,38,2,True,True
3319,240,44,15,True,True
3320,240,43,2,True,True
3321,240,32,3,True,True
3322,240,43,34,True,True
3323,240,37,3,True,True
3324,240,34,5,True,True
3325,240,43,29,True,True
3326,240,39,9,True,True
3327,240,39,7,True,True
3328,240,43,15,True,True
3329,240,41,2,True,True
3330,240,44,18,True,True
3331,240,37,4,True,True
3332,240,38,2,True,True
3333,240,44,15,True,True
3334,240,39,3,True,True
3335,240,35,2,True,True
3336,240,44,18,True,True
3337,240,39,4,True,True
3338,240,34,4,True,True
3339,240,44,38,True,True
3340,240,37,7,True,True
3341,240,72,18,True,True
3342,240,36,2,True,True
3343,240,35,2,True,True
3344,240,48,47,True,True
3345,240,41,13,True,True
3346,240,42,41,True,True
3347,240,36,7,True,True
3348,240,44,34,True,True
3349,240,38,10,True,True
3350,240,41,7,True,True
3351,240,52,40,True,True
3352,240,40,8,True,True
3353,240,48,34,True,True
3354,240,36,10,True,True
3355,240,37,7,True,True
3356,240,46,41,True,True
3357,240,37,8,True,True
3358,240,33,8,True,True
3359,240,46,19,True,True
3360,240,41,5,True,True
3361,240,33,3,True,True
3362,240,43,28,True,True
3363,240,38,8,True,True
3364,240,44,49,True,True
3365,240,38,9,True,True
3366,240,37,7,True,True
3367,240,43,21,True,True
3368,240,39,5,True,True
3369,240,45,30,True,True
3370,240,36,8,True,True
3371,240,47,7,True,True
3372,240,43,16,True,True
3373,240,37,3,True,True
3374,240,42,47,True,True
3375,240,36,7,True,True
3376,240,44,38,True,True
3377,240,40,8,True,True
3378,240,37,3,True,True
3379,240,44,28,True,True
3380,240,38,2,True,True
3381,240,44,16,True,True
3382,240,37,2,True,True
3383,240,38,2,True,True
3384,240,45,30,True,True
3385,240,36,8,True,True
3386,240,36,7,True,True
