Chunk_ID,Size_Bytes,DeviceTime_uS,HashTime_uS,VerifyTime_uS,CID_Valid,Published
687,25,442,54522.50,56676.40,True,True
688,25,448,55905.00,55184.60,True,True
689,25,442,54140.60,56020.00,True,True
690,25,448,53707.60,54910.80,True,True
691,25,445,56093.10,53972.90,True,True
692,25,448,54541.80,54094.60,True,True
693,25,443,53882.90,55271.00,True,True
694,25,450,55271.90,54744.60,True,True
695,25,454,53895.70,57367.50,True,True
696,25,449,57730.90,53358.10,True,True
697,25,443,54759.90,53899.00,True,True
698,25,449,55299.60,55722.90,True,True
699,25,443,57781.80,55932.90,True,True
700,25,448,55505.40,54956.50,True,True
701,25,441,56203.00,56443.80,True,True
702,25,453,54800.80,55855.00,True,True
703,25,442,56709.10,55813.00,True,True
704,25,447,56863.10,55312.00,True,True
705,25,441,55627.60,53911.00,True,True
706,25,448,59215.10,56838.10,True,True
707,25,441,55280.30,56253.40,True,True
708,25,447,56558.80,59424.10,True,True
709,25,441,57760.50,57519.10,True,True
710,25,449,58669.50,56871.50,True,True
711,25,444,56573.90,57899.50,True,True
712,25,448,53049.00,56579.80,True,True
713,25,443,55651.70,55932.90,True,True
714,25,458,55532.20,53519.70,True,True
715,25,442,54097.80,56178.60,True,True
716,25,453,54938.70,57014.80,True,True
717,25,445,56373.90,55260.60,True,True
718,25,449,52802.00,53094.20,True,True
719,25,451,56011.60,55095.50,True,True
720,25,451,54190.40,58136.20,True,True
721,25,443,53668.00,57810.20,True,True
722,25,448,55689.80,55970.40,True,True
723,25,446,56917.70,54298.90,True,True
724,25,449,56139.50,56022.50,True,True
725,25,443,55431.10,54167.20,True,True
726,25,448,54568.70,53426.80,True,True
727,25,442,53752.30,56901.00,True,True
728,25,448,54172.60,54496.50,True,True
729,25,443,55150.50,56124.30,True,True
730,25,448,56010.80,55629.00,True,True
731,25,508,53873.80,54254.10,True,True
732,25,458,55194.10,55585.10,True,True
733,25,442,53449.10,52332.20,True,True
734,25,450,54009.10,56332.60,True,True
735,25,441,56169.20,57032.00,True,True
736,25,447,56948.80,54453.60,True,True
737,25,444,54454.70,54465.60,True,True
738,25,447,56780.50,55909.50,True,True
739,25,441,54789.80,56424.20,True,True
740,25,446,57483.70,53515.50,True,True
741,25,445,55811.00,56869.10,True,True
742,25,456,54070.50,54371.40,True,True
743,25,443,55204.50,54084.40,True,True
744,25,446,54627.00,55424.00,True,True
745,25,441,56150.30,55857.80,True,True
746,25,449,54929.10,57595.30,True,True
747,25,440,57505.00,57447.60,True,True
748,25,447,56355.70,58194.80,True,True
749,25,441,57597.80,56458.40,True,True
750,25,447,54846.60,55677.10,True,True
751,25,440,55970.70,56107.00,True,True
752,25,458,54620.80,56403.10,True,True
753,25,443,53363.70,57870.90,True,True
754,25,448,54614.30,57341.50,True,True
755,25,445,56870.70,59871.60,True,True
756,25,448,55049.90,56095.70,True,True
757,25,442,55614.60,55819.80,True,True
758,25,448,54937.80,56269.50,True,True
759,25,443,55291.30,56079.40,True,True
760,25,450,53856.90,53029.40,True,True
761,25,448,56651.80,54973.50,True,True
762,25,445,54344.30,58027.50,True,True
763,25,439,54450.30,54386.70,True,True
764,25,445,54501.00,54138.00,True,True
765,25,439,56427.00,55549.90,True,True
766,25,445,53530.80,55595.20,True,True
767,25,450,53956.60,53517.60,True,True
768,25,445,55330.90,55296.70,True,True
769,25,449,56400.40,56159.30,True,True
770,25,448,55516.00,55345.50,True,True
771,25,444,54029.70,56751.30,True,True
772,25,447,55956.10,55635.20,True,True
773,25,444,55259.20,54332.30,True,True
774,25,451,55402.20,56972.90,True,True
775,25,442,53544.50,58809.10,True,True
776,25,450,54075.50,57450.70,True,True
777,25,441,55936.00,54476.60,True,True
778,25,447,54550.50,56045.00,True,True
779,25,455,57546.80,54301.70,True,True
780,25,450,56785.00,55451.50,True,True
781,25,442,54196.60,56378.20,True,True
782,25,448,54720.00,57920.50,True,True
783,25,444,54656.20,55916.40,True,True
784,25,448,55708.80,56560.50,True,True
785,25,509,55016.80,54955.20,True,True
786,25,451,54277.00,56210.60,True,True
787,25,444,54875.30,56451.70,True,True
788,25,458,55566.20,57068.00,True,True
789,25,442,56181.50,56149.00,True,True
790,25,449,55499.80,54084.20,True,True
791,25,442,53985.50,56441.20,True,True
792,25,447,55353.50,56429.60,True,True
793,25,444,53574.20,55158.50,True,True
794,25,452,54349.70,56984.90,True,True
795,25,443,53758.90,55075.00,True,True
796,25,447,56922.60,55636.50,True,True
797,25,442,57502.20,54820.70,True,True
798,25,457,52832.00,53588.30,True,True
799,25,441,53808.70,55608.30,True,True
800,25,448,53824.50,54355.80,True,True
801,25,443,55675.60,56082.40,True,True
802,25,446,54609.00,55945.50,True,True
803,25,476,55006.70,56042.00,True,True
804,25,446,56233.40,55553.60,True,True
805,25,442,55910.80,55853.30,True,True
806,25,457,56587.30,54610.50,True,True
807,25,443,57892.80,53619.30,True,True
808,25,449,58429.50,55516.30,True,True
809,25,441,55377.50,58369.30,True,True
810,25,450,58684.70,59413.10,True,True
811,25,441,59432.40,52641.40,True,True
812,25,446,56037.60,56095.50,True,True
813,25,442,55418.60,55537.70,True,True
814,25,444,56042.00,53016.20,True,True
815,25,439,56104.90,53834.20,True,True
816,25,454,55728.60,54544.70,True,True
817,25,438,51692.30,57151.40,True,True
818,25,445,56256.20,58416.80,True,True
819,25,438,53979.90,55511.30,True,True
820,25,445,54897.60,56028.50,True,True
821,25,447,53981.60,54662.40,True,True
822,25,445,54801.20,57324.20,True,True
823,25,442,56803.10,55512.60,True,True
824,25,448,54420.20,53549.00,True,True
825,25,442,55369.20,54854.60,True,True
826,25,458,55648.10,56641.60,True,True
827,25,442,53803.20,57430.60,True,True
828,25,448,55131.50,57480.70,True,True
829,25,520,54998.00,55332.90,True,True
830,25,457,54100.70,55539.20,True,True
831,25,441,53981.70,56729.10,True,True
832,25,448,55593.40,56134.50,True,True
833,25,441,53869.10,55423.80,True,True
834,25,448,54862.40,56763.80,True,True
835,25,449,53367.30,56383.50,True,True
836,25,448,56766.10,57454.60,True,True
837,25,440,52309.70,55841.90,True,True
838,25,448,56113.90,54097.90,True,True
839,25,441,55285.90,55562.80,True,True
840,25,447,57776.60,54429.80,True,True
841,25,445,54713.80,54057.20,True,True
842,25,451,55720.30,54649.90,True,True
843,25,441,53357.20,54970.00,True,True
844,25,460,55703.10,56219.30,True,True
845,25,440,55120.70,56679.10,True,True
846,25,447,55786.10,55147.30,True,True
847,25,442,55051.80,55887.00,True,True
848,25,449,56554.50,55692.90,True,True
849,25,441,53185.60,55016.20,True,True
850,25,448,54285.00,55751.50,True,True
851,25,441,54919.80,57701.80,True,True
852,25,446,58254.40,58591.40,True,True
853,25,442,55509.60,55320.20,True,True
854,25,447,54963.20,59705.30,True,True
855,25,442,54614.40,54882.50,True,True
856,25,449,54726.80,55000.10,True,True
857,25,441,56202.90,55115.00,True,True
858,25,449,53955.60,57351.70,True,True
859,25,442,55146.20,55111.30,True,True
860,25,446,55526.70,53909.20,True,True
861,25,442,55226.90,53693.70,True,True
862,25,448,53994.30,59418.20,True,True
863,25,451,54811.10,56053.60,True,True
864,25,449,54283.40,54451.30,True,True
865,25,442,54017.80,54353.90,True,True
866,25,456,55969.30,58496.90,True,True
867,25,440,56727.70,54828.60,True,True
868,25,447,54457.50,56739.50,True,True
869,25,445,56705.80,56603.10,True,True
870,25,447,55973.80,55197.20,True,True
871,25,441,57945.70,55632.60,True,True
872,25,459,53092.90,54359.70,True,True
873,25,441,57166.30,57438.30,True,True
874,25,447,54744.10,55637.70,True,True
875,25,441,55485.10,54764.70,True,True
876,25,469,53477.40,53791.50,True,True
877,25,441,55624.50,59893.60,True,True
878,25,456,58083.90,54721.90,True,True
879,25,445,55071.00,55480.20,True,True
880,25,451,55013.00,57057.50,True,True
881,25,441,53697.40,55556.40,True,True
882,25,448,54636.50,54948.10,True,True
883,25,444,53967.90,56187.60,True,True
884,25,449,56620.30,54086.30,True,True
885,25,442,56509.00,56555.30,True,True
886,25,450,56844.10,54601.70,True,True
887,25,443,55458.30,56333.90,True,True
888,25,469,55084.90,57509.30,True,True
889,25,441,55501.70,57391.30,True,True
890,25,450,51971.20,55599.00,True,True
891,25,452,55393.40,54888.40,True,True
892,25,450,55749.40,54273.10,True,True
893,25,440,55953.70,57646.20,True,True
894,25,446,57213.40,54457.60,True,True
895,25,445,55439.90,56061.30,True,True
896,25,447,56834.60,56566.50,True,True
897,25,440,56854.00,55826.60,True,True
898,25,446,55866.10,55429.40,True,True
899,25,442,55813.40,56353.60,True,True
900,25,456,57713.40,54502.20,True,True
901,25,441,55402.10,57500.70,True,True
902,25,447,54319.20,56746.40,True,True
903,25,442,53673.50,56243.50,True,True
904,25,446,55287.80,55324.90,True,True
905,25,441,58170.20,55702.30,True,True
906,25,521,54835.00,55638.20,True,True
907,25,442,54326.50,56042.20,True,True
908,25,456,57119.60,58751.80,True,True
909,25,442,56864.10,57084.20,True,True
910,25,448,53625.30,57039.00,True,True
911,25,444,54307.20,59665.10,True,True
912,25,448,55920.40,58377.00,True,True
913,25,440,52266.30,54109.90,True,True
914,25,450,53726.90,52853.50,True,True
915,25,443,53802.00,53656.80,True,True
916,25,448,57057.40,55226.60,True,True
917,25,462,55091.40,56568.50,True,True
918,25,451,57192.60,56336.50,True,True
919,25,444,57507.60,53869.60,True,True
920,25,451,54707.40,55801.50,True,True
921,25,451,57154.00,56372.60,True,True
922,25,448,56219.00,54963.80,True,True
923,25,440,54566.70,55200.20,True,True
924,25,449,53584.10,53569.00,True,True
925,25,441,53867.00,55615.90,True,True
926,25,450,54382.30,55708.50,True,True
927,25,441,56161.60,56500.40,True,True
928,25,448,54820.70,54199.70,True,True
929,25,443,55938.00,56090.50,True,True
930,25,448,54869.50,57030.10,True,True
931,25,443,55732.90,55161.20,True,True
932,25,450,54493.60,54462.10,True,True
933,25,442,55574.60,55621.70,True,True
934,25,463,56688.10,55950.20,True,True
935,25,444,54853.40,56811.90,True,True
936,25,457,54654.70,55056.60,True,True
937,25,441,54279.10,56581.20,True,True
938,25,448,54206.00,57289.40,True,True
939,25,443,53795.40,55837.00,True,True
940,25,487,53977.70,55584.00,True,True
941,25,453,55467.10,55175.90,True,True
942,25,448,55590.00,55719.50,True,True
943,25,443,57831.20,54502.30,True,True
944,25,451,56823.50,56434.30,True,True
945,25,443,56659.50,55881.80,True,True
946,25,449,56317.60,56822.00,True,True
947,25,453,56200.90,55786.60,True,True
948,25,448,56946.50,55642.20,True,True
949,25,441,54487.30,57325.10,True,True
950,25,472,54198.70,57868.10,True,True
951,25,452,55630.70,55031.90,True,True
952,25,448,54835.30,54461.70,True,True
953,25,441,54759.20,54129.70,True,True
954,25,448,56156.00,56784.80,True,True
955,25,442,55415.50,58113.00,True,True
956,25,458,56724.30,55550.80,True,True
957,25,442,57408.70,55707.40,True,True
958,25,448,54411.40,53665.20,True,True
959,25,443,55884.50,56125.00,True,True
960,25,448,55377.70,54687.40,True,True
961,25,444,57696.20,57088.50,True,True
962,25,452,55413.40,55820.90,True,True
963,25,443,55944.80,56130.90,True,True
964,25,458,54788.30,56812.70,True,True
965,25,440,54904.20,55978.80,True,True
966,25,450,54452.00,54941.90,True,True
967,25,443,54641.90,54166.30,True,True
968,25,446,56090.60,54043.90,True,True
969,25,441,55300.30,54068.50,True,True
970,25,448,54094.30,53991.70,True,True
971,25,442,54443.00,53758.10,True,True
972,25,492,54517.90,57598.00,True,True
973,25,450,56490.00,53584.90,True,True
974,25,445,55206.00,57308.40,True,True
975,25,439,55828.20,56153.70,True,True
976,25,445,55735.30,57353.90,True,True
977,25,438,54958.30,55051.80,True,True
978,25,444,56106.40,53919.80,True,True
979,25,439,57823.40,53778.00,True,True
980,25,445,57213.70,58746.40,True,True
981,25,442,55515.80,55802.30,True,True
982,25,452,54793.90,55151.30,True,True
983,25,452,58320.20,55574.50,True,True
984,25,449,59113.60,57964.80,True,True
985,25,441,59634.60,54681.70,True,True
986,25,450,58042.10,55972.10,True,True
987,25,441,55454.40,54760.20,True,True
988,25,447,56049.40,55076.60,True,True
989,25,442,54585.60,55217.00,True,True
990,25,447,56409.90,56273.50,True,True
991,25,440,55537.10,56090.30,True,True
992,25,455,57160.20,57448.80,True,True
993,25,441,58164.50,58074.00,True,True
994,25,448,56277.00,59406.00,True,True
995,25,443,56018.20,55493.90,True,True
996,25,447,57174.30,53529.50,True,True
997,25,449,56770.70,56176.60,True,True
998,25,447,54722.30,56096.80,True,True
999,25,445,53161.00,55370.90,True,True
1000,25,526,56599.90,55773.60,True,True
1001,25,451,54973.70,58260.80,True,True
1002,25,447,57440.70,55491.90,True,True
1003,25,442,55210.90,56785.80,True,True
1004,25,447,54895.70,54981.10,True,True
1005,25,441,59417.90,57330.00,True,True
1006,25,451,57111.10,56748.80,True,True
1007,25,451,56049.30,57491.60,True,True
1008,25,448,55345.60,56848.20,True,True
1009,25,446,55913.40,57937.90,True,True
1010,25,449,56902.30,57361.70,True,True
1011,25,443,54288.80,57716.40,True,True
1012,25,451,58103.30,57044.90,True,True
1013,25,446,55642.20,56313.70,True,True
1014,25,448,55611.90,54529.50,True,True
1015,25,442,55533.30,54820.40,True,True
1016,25,448,57321.90,53967.50,True,True
1017,25,440,54111.10,53570.20,True,True
1018,25,448,54680.60,54397.20,True,True
1019,25,443,57733.60,57583.20,True,True
1020,25,447,60688.00,58227.00,True,True
1021,25,453,59537.40,59563.40,True,True
1022,25,449,56147.10,58643.40,True,True
1023,25,441,57177.60,59622.20,True,True
1024,25,447,58203.00,58640.10,True,True
1025,25,443,56978.00,57664.80,True,True
1026,25,448,59907.90,59330.40,True,True
1027,25,485,54398.10,56773.40,True,True
1028,25,447,57938.00,54584.40,True,True
1029,25,451,55053.50,56625.80,True,True
1030,25,448,56738.40,56936.60,True,True
1031,25,446,55039.10,55852.10,True,True
1032,25,448,58032.60,56142.20,True,True
1033,25,442,55628.00,58913.30,True,True
1034,25,451,54490.60,56957.20,True,True
1035,25,442,56269.50,55562.00,True,True
1036,25,448,55970.20,56979.90,True,True
1037,25,442,54372.40,54775.80,True,True
1038,25,448,55385.00,57309.20,True,True
1039,25,441,54971.10,54727.90,True,True
1040,25,457,57062.30,55817.70,True,True
1041,25,441,55004.10,54480.10,True,True
1042,25,448,55099.20,58634.90,True,True
1043,25,474,57058.30,55062.90,True,True
1044,25,448,58851.10,57618.10,True,True
1045,25,442,55856.50,59120.50,True,True
1046,25,451,55295.40,59993.70,True,True
1047,25,445,54698.60,55344.10,True,True
1048,25,458,56620.90,56127.50,True,True
1049,25,442,54921.30,55930.50,True,True
1050,25,447,55147.60,57843.70,True,True
1051,25,441,57712.50,59574.10,True,True
1052,25,448,54739.30,55685.10,True,True
1053,25,445,56383.40,54223.20,True,True
1054,25,450,55421.90,55939.70,True,True
1055,25,443,55051.50,53502.20,True,True
1056,25,448,56155.60,53777.10,True,True
1057,25,449,57080.20,57118.60,True,True
1058,25,450,56962.30,55069.30,True,True
1059,25,442,55698.20,51879.80,True,True
1060,25,449,56046.20,58636.30,True,True
1061,25,442,53407.40,55549.10,True,True
1062,25,448,55278.80,58548.40,True,True
1063,25,442,55889.20,59304.40,True,True
1064,25,448,56982.50,56914.30,True,True
1065,25,442,55993.60,55308.50,True,True
1066,25,498,56010.00,55933.70,True,True
1067,25,452,55123.80,57359.50,True,True
1068,25,449,58091.50,55095.00,True,True
1069,25,442,54129.40,55283.90,True,True
1070,25,447,56207.70,55707.30,True,True
1071,25,456,55213.10,57584.30,True,True
1072,25,447,55023.40,57628.70,True,True
1073,25,504,58567.40,56011.30,True,True
1074,25,446,57182.10,56545.40,True,True
1075,25,442,56748.40,56640.30,True,True
1076,25,510,55933.20,57186.10,True,True
1077,25,451,56000.90,58379.10,True,True
1078,25,445,54869.00,55222.00,True,True
1079,25,448,57824.50,56466.20,True,True
1080,25,452,53161.60,55337.50,True,True
1081,25,448,54040.30,54781.20,True,True
1082,25,442,54905.80,57187.00,True,True
1083,25,448,54445.40,57376.70,True,True
1084,25,442,56958.60,57884.40,True,True
1085,25,448,56807.50,59344.00,True,True
1086,25,442,56096.30,56605.20,True,True
1087,25,447,56284.80,58380.30,True,True
1088,25,443,54967.60,57341.00,True,True
1089,25,458,58043.80,57054.70,True,True
1090,25,445,59207.00,55594.20,True,True
1091,25,448,55363.80,55795.80,True,True
1092,25,442,54282.70,53726.50,True,True
1093,25,451,54902.20,54380.30,True,True
1094,25,445,53978.50,56703.20,True,True
1095,25,448,57650.00,55370.10,True,True
1096,25,442,54363.30,56753.10,True,True
1097,25,447,54916.20,55071.90,True,True
1098,25,442,54056.10,57719.70,True,True
1099,25,449,55867.60,55499.70,True,True
1100,25,451,57146.20,55340.40,True,True
1101,25,449,56813.80,59700.80,True,True
1102,25,442,56576.00,59161.60,True,True
1103,25,446,55492.70,56930.20,True,True
1104,25,440,55167.40,55428.60,True,True
1105,25,458,55302.90,58264.40,True,True
1106,25,442,54884.20,55498.50,True,True
1107,25,448,56789.80,58050.70,True,True
1108,25,443,57972.00,56912.40,True,True
1109,25,457,55011.10,57577.50,True,True
1110,25,443,56331.50,55186.70,True,True
1111,25,448,55375.20,58942.70,True,True
1112,25,442,54424.20,57407.00,True,True
1113,25,469,57289.80,54892.50,True,True
1114,25,444,53779.00,55952.20,True,True
1115,25,520,55832.50,54350.90,True,True
1116,25,444,56105.50,55769.60,True,True
1117,25,456,55274.70,56274.80,True,True
1118,25,440,56622.10,58233.80,True,True
1119,25,447,56910.80,56885.00,True,True
1120,25,441,55045.60,56653.10,True,True
1121,25,447,53457.40,54740.10,True,True
1122,25,443,56155.80,56788.70,True,True
1123,25,448,55324.30,55247.90,True,True
1124,25,445,54366.70,59013.20,True,True
1125,25,452,55487.00,57102.60,True,True
1126,25,473,55187.90,55645.90,True,True
1127,25,460,55165.40,55663.10,True,True
1128,25,442,55790.10,55741.10,True,True
1129,25,449,54410.20,53211.50,True,True
1130,25,442,56172.80,55904.20,True,True
1131,25,452,55813.20,56793.70,True,True
1132,25,443,55866.10,54293.80,True,True
1133,25,474,55425.00,56117.60,True,True
1134,25,441,54727.20,54733.20,True,True
1135,25,447,52296.70,56166.10,True,True
1136,25,451,53970.60,56660.10,True,True
1137,25,448,55006.70,57716.80,True,True
1138,25,442,56799.90,56085.80,True,True
1139,25,447,54065.70,56425.60,True,True
1140,25,438,55023.80,59894.40,True,True
1141,25,444,54655.70,53190.00,True,True
1142,25,441,53959.10,55760.70,True,True
1143,25,455,55960.70,57227.30,True,True
1144,25,439,54169.40,52390.30,True,True
1145,25,455,54581.20,55066.30,True,True
1146,25,441,55798.60,53945.70,True,True
1147,25,444,58251.50,57328.20,True,True
1148,25,438,56633.30,56011.90,True,True
1149,25,447,62493.10,56801.80,True,True
1150,25,441,54054.80,55445.00,True,True
1151,25,448,54454.50,55203.10,True,True
