Block_Index,Size_Bytes,HashTime_uS,VerifyTime_uS,PrevHash_OK,Valid
3053,4096,23,28,True,True
3054,4096,22,25,True,True
3055,4096,7,43,True,True
3056,4096,24,39,True,True
3057,4096,21,47,True,True
3058,4096,25,18,True,True
3059,4096,19,33,True,True
3060,4096,22,26,True,True
3061,4096,21,17,True,True
3062,4096,29,35,True,True
3063,4096,21,44,True,True
3064,4096,22,33,True,True
3065,4096,21,31,True,True
3066,4096,25,29,True,True
3067,4096,20,18,True,True
3068,4096,22,43,True,True
3069,4096,8,28,True,True
3070,4096,25,34,True,True
3071,4096,7,33,True,True
3072,4096,30,46,True,True
3073,4096,121,39,True,True
3074,4096,19,28,True,True
3075,4096,20,33,True,True
3076,4096,6,34,True,True
3077,4096,28,39,True,True
3078,4096,13,17,True,True
3079,4096,27,43,True,True
3080,4096,12,33,True,True
3081,4096,28,34,True,True
3082,4096,8,37,True,True
3083,4096,28,43,True,True
3084,4096,11,47,True,True
3085,4096,30,30,True,True
3086,4096,15,26,True,True
3087,4096,21,45,True,True
3088,4096,12,37,True,True
3089,4096,31,41,True,True
3090,4096,13,25,True,True
3091,4096,32,17,True,True
3092,4096,14,35,True,True
3093,4096,31,41,True,True
3094,4096,15,43,True,True
3095,4096,30,25,True,True
3096,4096,19,7,True,True
3097,4096,30,18,True,True
3098,4096,125,9,True,True
3099,4096,8,4,True,True
3100,4096,5,4,True,True
3101,4096,7,8,True,True
3102,4096,7,4,True,True
3103,4096,5,4,True,True
3104,4096,7,19,True,True
3105,4096,5,7,True,True
3106,4096,133,36,True,True
3107,4096,24,35,True,True
3108,4096,14,30,True,True
3109,4096,24,26,True,True
3110,4096,11,11,True,True
3111,4096,25,49,True,True
3112,4096,25,28,True,True
3113,4096,12,17,True,True
3114,4096,30,17,True,True
3115,4096,12,35,True,True
3116,4096,23,41,True,True
3117,4096,25,20,True,True
3118,4096,7,44,True,True
3119,4096,26,42,True,True
3120,4096,6,13,True,True
3121,4096,21,36,True,True
3122,4096,6,4,True,True
3123,4096,23,4,True,True
3124,4096,8,4,True,True
3125,4096,24,42,True,True
3126,4096,23,38,True,True
3127,4096,7,44,True,True
3128,4096,30,43,True,True
3129,4096,15,45,True,True
3130,4096,27,20,True,True
3131,4096,10,27,True,True
3132,4096,27,44,True,True
3133,4096,11,44,True,True
3134,4096,28,50,True,True
3135,4096,14,18,True,True
3136,4096,4,27,True,True
3137,4096,27,34,True,True
3138,4096,14,34,True,True
3139,4096,27,43,True,True
3140,4096,9,40,True,True
3141,4096,28,44,True,True
3142,4096,12,41,True,True
3143,4096,38,16,True,True
3144,4096,26,48,True,True
3145,4096,27,17,True,True
3146,4096,10,18,True,True
3147,4096,27,43,True,True
3148,4096,14,42,True,True
3149,4096,28,40,True,True
3150,4096,78,19,True,True
3151,4096,28,21,True,True
3152,4096,13,18,True,True
3153,4096,27,19,True,True
3154,4096,69,31,True,True
3155,4096,27,33,True,True
3156,4096,73,19,True,True
3157,4096,28,46,True,True
3158,4096,14,25,True,True
3159,4096,26,44,True,True
3160,4096,10,13,True,True
3161,4096,4,16,True,True
3162,4096,4,12,True,True
3163,4096,5,34,True,True
3164,4096,4,13,True,True
3165,4096,6,14,True,True
3166,4096,4,13,True,True
3167,4096,4,14,True,True
3168,4096,29,27,True,True
3169,4096,22,29,True,True
3170,4096,33,43,True,True
3171,4096,13,47,True,True
3172,4096,23,44,True,True
3173,4096,30,43,True,True
3174,4096,139,34,True,True
3175,4096,28,63,True,True
3176,4096,35,42,True,True
3177,4096,21,43,True,True
3178,4096,23,30,True,True
3179,4096,7,33,True,True
3180,4096,26,31,True,True
3181,4096,12,48,True,True
3182,4096,25,34,True,True
3183,4096,12,43,True,True
3184,4096,21,44,True,True
3185,4096,12,45,True,True
3186,4096,26,43,True,True
3187,4096,26,28,True,True
3188,4096,12,17,True,True
3189,4096,23,22,True,True
3190,4096,12,34,True,True
3191,4096,23,33,True,True
3192,4096,12,32,True,True
3193,4096,24,17,True,True
3194,4096,12,41,True,True
3195,4096,23,46,True,True
3196,4096,12,51,True,True
3197,4096,24,47,True,True
3198,4096,11,51,True,True
3199,4096,25,17,True,True
3200,4096,11,32,True,True
3201,4096,24,20,True,True
3202,4096,11,24,True,True
3203,4096,25,21,True,True
3204,4096,11,23,True,True
3205,4096,21,47,True,True
3206,4096,26,29,True,True
3207,4096,11,19,True,True
3208,4096,24,46,True,True
3209,4096,11,36,True,True
3210,4096,24,49,True,True
3211,4096,13,33,True,True
3212,4096,32,34,True,True
3213,4096,10,43,True,True
3214,4096,32,31,True,True
3215,4096,34,45,True,True
3216,4096,12,46,True,True
3217,4096,23,25,True,True
3218,4096,6,17,True,True
3219,4096,23,34,True,True
3220,4096,7,15,True,True
3221,4096,4,14,True,True
3222,4096,4,13,True,True
3223,4096,4,14,True,True
3224,4096,4,44,True,True
3225,4096,4,12,True,True
3226,4096,4,4,True,True
3227,4096,8,4,True,True
3228,4096,22,20,True,True
3229,4096,22,34,True,True
3230,4096,23,19,True,True
3231,4096,5,44,True,True
3232,4096,23,34,True,True
3233,4096,25,27,True,True
3234,4096,35,44,True,True
3235,4096,7,19,True,True
3236,4096,33,17,True,True
3237,4096,8,44,True,True
3238,4096,29,44,True,True
3239,4096,34,33,True,True
3240,4096,7,20,True,True
3241,4096,34,17,True,True
3242,4096,19,21,True,True
3243,4096,34,39,True,True
3244,4096,20,26,True,True
3245,4096,31,25,True,True
3246,4096,18,6,True,True
3247,4096,5,30,True,True
3248,4096,32,27,True,True
3249,4096,17,23,True,True
3250,4096,33,35,True,True
3251,4096,11,38,True,True
3252,4096,29,43,True,True
3253,4096,16,34,True,True
3254,4096,25,42,True,True
3255,4096,8,56,True,True
3256,4096,21,42,True,True
3257,4096,56,28,True,True
3258,4096,21,36,True,True
3259,4096,6,10,True,True
3260,4096,5,44,True,True
3261,4096,24,33,True,True
3262,4096,83,36,True,True
3263,4096,20,35,True,True
3264,4096,6,39,True,True
3265,4096,22,26,True,True
3266,4096,5,42,True,True
3267,4096,31,35,True,True
3268,4096,10,43,True,True
3269,4096,26,42,True,True
3270,4096,7,48,True,True
3271,4096,199,37,True,True
3272,4096,5,24,True,True
3273,4096,24,34,True,True
3274,4096,6,36,True,True
3275,4096,25,31,True,True
3276,4096,6,27,True,True
3277,4096,24,19,True,True
3278,4096,5,43,True,True
3279,4096,27,44,True,True
3280,4096,6,32,True,True
3281,4096,24,41,True,True
3282,4096,5,34,True,True
3283,4096,22,42,True,True
3284,4096,24,39,True,True
3285,4096,6,14,True,True
3286,4096,4,9,True,True
3287,4096,4,10,True,True
3288,4096,4,4,True,True
3289,4096,4,4,True,True
3290,4096,4,30,True,True
3291,4096,4,5,True,True
3292,4096,4,4,True,True
3293,4096,26,44,True,True
3294,4096,25,20,True,True
3295,4096,23,52,True,True
3296,4096,25,16,True,True
3297,4096,6,17,True,True
3298,4096,36,42,True,True
3299,4096,24,17,True,True
3300,4096,5,21,True,True
3301,4096,22,54,True,True
3302,4096,6,41,True,True
3303,4096,24,16,True,True
3304,4096,5,24,True,True
3305,4096,25,34,True,True
3306,4096,25,44,True,True
3307,4096,5,43,True,True
3308,4096,27,19,True,True
3309,4096,5,25,True,True
3310,4096,23,36,True,True
3311,4096,31,17,True,True
3312,4096,30,9,True,True
3313,4096,24,33,True,True
3314,4096,51,17,True,True
3315,4096,24,32,True,True
3316,4096,32,27,True,True
3317,4096,23,56,True,True
3318,4096,9,74,True,True
3319,4096,23,27,True,True
3320,4096,8,43,True,True
3321,4096,21,17,True,True
3322,4096,21,35,True,True
3323,4096,6,33,True,True
3324,4096,22,31,True,True
3325,4096,26,44,True,True
3326,4096,23,16,True,True
3327,4096,24,24,True,True
3328,4096,23,45,True,True
3329,4096,8,33,True,True
3330,4096,23,45,True,True
3331,4096,21,28,True,True
3332,4096,25,48,True,True
3333,4096,20,43,True,True
3334,4096,23,18,True,True
3335,4096,8,6,True,True
3336,4096,23,17,True,True
3337,4096,23,25,True,True
3338,4096,29,26,True,True
3339,4096,11,24,True,True
3340,4096,25,69,True,True
3341,4096,8,52,True,True
3342,4096,21,20,True,True
3343,4096,22,26,True,True
3344,4096,23,33,True,True
3345,4096,8,14,True,True
3346,4096,20,33,True,True
3347,4096,4,17,True,True
3348,4096,4,11,True,True
3349,4096,38,17,True,True
3350,4096,43,9,True,True
3351,4096,7,29,True,True
3352,4096,7,7,True,True
3353,4096,23,28,True,True
3354,4096,23,42,True,True
3355,4096,21,44,True,True
3356,4096,26,25,True,True
3357,4096,8,20,True,True
3358,4096,24,28,True,True
3359,4096,26,43,True,True
3360,4096,7,44,True,True
3361,4096,22,43,True,True
3362,4096,18,47,True,True
3363,4096,24,28,True,True
3364,4096,8,42,True,True
3365,4096,23,24,True,True
3366,4096,22,44,True,True
3367,4096,36,46,True,True
3368,4096,9,27,True,True
3369,4096,26,27,True,True
3370,4096,7,43,True,True
3371,4096,23,43,True,True
3372,4096,7,19,True,True
3373,4096,25,42,True,True
3374,4096,26,33,True,True
3375,4096,8,34,True,True
3376,4096,25,43,True,True
3377,4096,7,32,True,True
3378,4096,31,44,True,True
3379,4096,12,29,True,True
3380,4096,42,51,True,True
3381,4096,5,30,True,True
3382,4096,27,38,True,True
3383,4096,10,17,True,True
3384,4096,29,21,True,True
3385,4096,9,17,True,True
3386,4096,30,42,True,True
3387,4096,11,40,True,True
3388,4096,31,30,True,True
3389,4096,19,33,True,True
3390,4096,33,16,True,True
3391,4096,12,18,True,True
3392,4096,28,41,True,True
3393,4096,138,25,True,True
3394,4096,59,42,True,True
3395,4096,10,42,True,True
3396,4096,22,31,True,True
3397,4096,6,33,True,True
3398,4096,28,19,True,True
3399,4096,6,19,True,True
3400,4096,31,16,True,True
3401,4096,10,33,True,True
3402,4096,29,18,True,True
3403,4096,8,18,True,True
3404,4096,26,46,True,True
3405,4096,9,25,True,True
3406,4096,28,17,True,True
3407,4096,11,4,True,True
3408,4096,4,4,True,True
3409,4096,4,4,True,True
3410,4096,4,4,True,True
3411,4096,4,4,True,True
3412,4096,4,7,True,True
3413,4096,4,46,True,True
3414,4096,4,13,True,True
3415,4096,25,38,True,True
3416,4096,23,32,True,True
3417,4096,7,44,True,True
3418,4096,24,48,True,True
3419,4096,26,27,True,True
3420,4096,6,42,True,True
3421,4096,25,20,True,True
3422,4096,5,29,True,True
3423,4096,25,31,True,True
3424,4096,24,45,True,True
3425,4096,5,33,True,True
3426,4096,27,27,True,True
3427,4096,5,16,True,True
3428,4096,22,47,True,True
3429,4096,6,44,True,True
3430,4096,26,43,True,True
3431,4096,6,27,True,True
3432,4096,23,43,True,True
3433,4096,26,47,True,True
3434,4096,6,13,True,True
3435,4096,4,17,True,True
3436,4096,21,35,True,True
3437,4096,25,42,True,True
3438,4096,5,13,True,True
3439,4096,4,29,True,True
3440,4096,24,49,True,True
3441,4096,7,49,True,True
3442,4096,25,34,True,True
3443,4096,5,46,True,True
3444,4096,22,34,True,True
3445,4096,28,17,True,True
3446,4096,79,4,True,True
3447,4096,5,25,True,True
3448,4096,26,30,True,True
3449,4096,12,25,True,True
3450,4096,28,46,True,True
3451,4096,9,30,True,True
3452,4096,28,21,True,True
3453,4096,13,42,True,True
3454,4096,28,33,True,True
3455,4096,11,23,True,True
3456,4096,26,35,True,True
3457,4096,71,43,True,True
3458,4096,23,20,True,True
3459,4096,12,44,True,True
3460,4096,26,44,True,True
3461,4096,12,43,True,True
3462,4096,26,43,True,True
3463,4096,11,51,True,True
3464,4096,27,40,True,True
3465,4096,11,31,True,True
3466,4096,28,19,True,True
3467,4096,8,42,True,True
3468,4096,28,43,True,True
3469,4096,11,15,True,True
3470,4096,4,8,True,True
3471,4096,4,4,True,True
3472,4096,4,4,True,True
3473,4096,4,8,True,True
3474,4096,4,5,True,True
3475,4096,4,35,True,True
3476,4096,4,13,True,True
3477,4096,30,26,True,True
3478,4096,21,43,True,True
3479,4096,23,34,True,True
3480,4096,20,45,True,True
3481,4096,8,29,True,True
3482,4096,20,42,True,True
3483,4096,19,34,True,True
3484,4096,7,47,True,True
3485,4096,21,46,True,True
3486,4096,7,42,True,True
3487,4096,21,28,True,True
3488,4096,9,43,True,True
3489,4096,23,38,True,True
3490,4096,7,46,True,True
3491,4096,21,43,True,True
3492,4096,7,41,True,True
3493,4096,24,33,True,True
3494,4096,7,26,True,True
3495,4096,22,46,True,True
3496,4096,12,41,True,True
3497,4096,22,16,True,True
3498,4096,21,17,True,True
3499,4096,9,38,True,True
3500,4096,25,19,True,True
3501,4096,14,17,True,True
3502,4096,21,19,True,True
3503,4096,6,18,True,True
3504,4096,37,17,True,True
3505,4096,7,16,True,True
3506,4096,22,40,True,True
3507,4096,25,18,True,True
3508,4096,7,19,True,True
3509,4096,24,24,True,True
3510,4096,7,17,True,True
3511,4096,21,19,True,True
3512,4096,7,18,True,True
3513,4096,24,43,True,True
3514,4096,23,28,True,True
3515,4096,7,36,True,True
3516,4096,23,44,True,True
3517,4096,6,44,True,True
3518,4096,21,17,True,True
3519,4096,6,44,True,True
3520,4096,24,48,True,True
3521,4096,7,41,True,True
3522,4096,22,28,True,True
3523,4096,7,34,True,True
3524,4096,23,35,True,True
3525,4096,7,47,True,True
3526,4096,24,43,True,True
3527,4096,7,33,True,True
3528,4096,25,53,True,True
3529,4096,8,6,True,True
3530,4096,4,5,True,True
3531,4096,4,5,True,True
3532,4096,4,4,True,True
3533,4096,4,5,True,True
3534,4096,4,4,True,True
3535,4096,4,46,True,True
3536,4096,4,13,True,True
3537,4096,21,34,True,True
3538,4096,22,31,True,True
3539,4096,6,17,True,True
3540,4096,21,25,True,True
3541,4096,5,16,True,True
3542,4096,22,30,True,True
3543,4096,22,41,True,True
3544,4096,5,32,True,True
3545,4096,29,32,True,True
3546,4096,9,36,True,True
3547,4096,23,35,True,True
3548,4096,13,23,True,True
3549,4096,30,41,True,True
3550,4096,89,17,True,True
3551,4096,22,22,True,True
3552,4096,7,29,True,True
3553,4096,32,15,True,True
3554,4096,15,34,True,True
3555,4096,19,33,True,True
3556,4096,8,29,True,True
3557,4096,18,30,True,True
3558,4096,22,17,True,True
3559,4096,21,26,True,True
3560,4096,11,16,True,True
3561,4096,25,34,True,True
3562,4096,26,23,True,True
3563,4096,24,44,True,True
3564,4096,27,45,True,True
3565,4096,30,33,True,True
3566,4096,14,33,True,True
3567,4096,22,47,True,True
3568,4096,9,43,True,True
3569,4096,23,35,True,True
3570,4096,8,44,True,True
3571,4096,27,39,True,True
3572,4096,21,47,True,True
3573,4096,22,43,True,True
3574,4096,17,35,True,True
3575,4096,27,42,True,True
3576,4096,9,34,True,True
3577,4096,22,46,True,True
3578,4096,29,38,True,True
3579,4096,10,43,True,True
3580,4096,27,45,True,True
3581,4096,9,42,True,True
3582,4096,24,47,True,True
3583,4096,7,34,True,True
3584,4096,23,43,True,True
3585,4096,7,35,True,True
3586,4096,21,43,True,True
3587,4096,6,29,True,True
3588,4096,20,33,True,True
3589,4096,7,30,True,True
3590,4096,26,17,True,True
3591,4096,12,21,True,True
3592,4096,181,5,True,True
3593,4096,7,4,True,True
3594,4096,6,4,True,True
3595,4096,7,41,True,True
3596,4096,5,13,True,True
3597,4096,6,16,True,True
3598,4096,4,13,True,True
3599,4096,15,26,True,True
3600,4096,30,33,True,True
3601,4096,28,29,True,True
3602,4096,21,36,True,True
3603,4096,8,23,True,True
3604,4096,21,41,True,True
3605,4096,36,17,True,True
3606,4096,14,30,True,True
3607,4096,29,55,True,True
3608,4096,127,18,True,True
3609,4096,23,36,True,True
3610,4096,20,28,True,True
3611,4096,20,27,True,True
3612,4096,20,46,True,True
3613,4096,20,35,True,True
3614,4096,22,44,True,True
3615,4096,5,22,True,True
3616,4096,24,34,True,True
3617,4096,22,46,True,True
3618,4096,6,14,True,True
3619,4096,4,42,True,True
3620,4096,22,34,True,True
3621,4096,21,27,True,True
3622,4096,5,7,True,True
3623,4096,4,40,True,True
3624,4096,23,34,True,True
3625,4096,21,43,True,True
3626,4096,5,43,True,True
3627,4096,23,37,True,True
3628,4096,5,44,True,True
3629,4096,23,42,True,True
3630,4096,5,27,True,True
3631,4096,22,50,True,True
3632,4096,22,35,True,True
3633,4096,6,17,True,True
3634,4096,23,27,True,True
3635,4096,8,24,True,True
3636,4096,28,17,True,True
3637,4096,9,28,True,True
3638,4096,28,15,True,True
3639,4096,9,33,True,True
3640,4096,84,25,True,True
3641,4096,5,25,True,True
3642,4096,18,35,True,True
3643,4096,5,14,True,True
3644,4096,19,24,True,True
3645,4096,6,25,True,True
3646,4096,18,39,True,True
3647,4096,5,25,True,True
3648,4096,19,19,True,True
3649,4096,6,18,True,True
3650,4096,20,17,True,True
3651,4096,14,23,True,True
3652,4096,9,12,True,True
3653,4096,6,12,True,True
3654,4096,5,20,True,True
3655,4096,4,11,True,True
3656,4096,4,32,True,True
3657,4096,4,21,True,True
3658,4096,4,6,True,True
3659,4096,19,24,True,True
3660,4096,23,17,True,True
3661,4096,25,18,True,True
3662,4096,9,19,True,True
3663,4096,19,17,True,True
3664,4096,21,17,True,True
3665,4096,6,16,True,True
3666,4096,19,19,True,True
3667,4096,5,11,True,True
3668,4096,20,4,True,True
3669,4096,6,4,True,True
3670,4096,19,27,True,True
3671,4096,6,15,True,True
3672,4096,20,36,True,True
3673,4096,6,18,True,True
3674,4096,19,33,True,True
3675,4096,6,24,True,True
3676,4096,19,19,True,True
3677,4096,6,46,True,True
3678,4096,19,24,True,True
3679,4096,7,33,True,True
3680,4096,19,43,True,True
3681,4096,5,44,True,True
3682,4096,19,50,True,True
3683,4096,7,41,True,True
3684,4096,21,44,True,True
3685,4096,20,28,True,True
3686,4096,5,5,True,True
3687,4096,4,44,True,True
3688,4096,19,19,True,True
3689,4096,26,34,True,True
3690,4096,59,38,True,True
3691,4096,20,37,True,True
3692,4096,5,51,True,True
3693,4096,19,19,True,True
3694,4096,6,19,True,True
3695,4096,21,17,True,True
3696,4096,5,42,True,True
3697,4096,20,34,True,True
3698,4096,6,17,True,True
3699,4096,22,46,True,True
3700,4096,6,16,True,True
3701,4096,21,51,True,True
3702,4096,5,19,True,True
3703,4096,21,46,True,True
3704,4096,5,26,True,True
3705,4096,29,43,True,True
3706,4096,13,43,True,True
3707,4096,26,33,True,True
3708,4096,125,18,True,True
3709,4096,22,39,True,True
3710,4096,5,33,True,True
3711,4096,26,29,True,True
3712,4096,10,16,True,True
3713,4096,24,46,True,True
3714,4096,11,13,True,True
3715,4096,5,34,True,True
3716,4096,5,13,True,True
3717,4096,4,35,True,True
3718,4096,4,24,True,True
3719,4096,4,14,True,True
3720,4096,4,12,True,True
3721,4096,4,13,True,True
3722,4096,22,42,True,True
3723,4096,27,47,True,True
3724,4096,119,34,True,True
3725,4096,26,42,True,True
3726,4096,10,34,True,True
3727,4096,23,44,True,True
3728,4096,21,18,True,True
3729,4096,7,28,True,True
3730,4096,31,43,True,True
3731,4096,9,43,True,True
3732,4096,31,43,True,True
3733,4096,50,27,True,True
3734,4096,11,34,True,True
3735,4096,27,33,True,True
3736,4096,7,13,True,True
3737,4096,5,27,True,True
3738,4096,28,45,True,True
3739,4096,128,28,True,True
3740,4096,32,21,True,True
3741,4096,127,19,True,True
3742,4096,26,17,True,True
3743,4096,7,22,True,True
3744,4096,26,32,True,True
3745,4096,9,36,True,True
3746,4096,32,38,True,True
3747,4096,13,43,True,True
3748,4096,124,53,True,True
3749,4096,9,46,True,True
3750,4096,26,24,True,True
3751,4096,10,17,True,True
3752,4096,26,16,True,True
3753,4096,9,20,True,True
3754,4096,31,41,True,True
3755,4096,13,29,True,True
3756,4096,32,43,True,True
3757,4096,10,34,True,True
3758,4096,33,41,True,True
3759,4096,79,19,True,True
3760,4096,27,37,True,True
3761,4096,11,34,True,True
3762,4096,26,45,True,True
3763,4096,11,44,True,True
3764,4096,24,41,True,True
3765,4096,32,47,True,True
3766,4096,122,43,True,True
3767,4096,33,33,True,True
3768,4096,25,43,True,True
3769,4096,22,44,True,True
3770,4096,26,45,True,True
3771,4096,9,34,True,True
3772,4096,25,43,True,True
3773,4096,7,45,True,True
3774,4096,26,36,True,True
3775,4096,7,38,True,True
3776,4096,22,42,True,True
3777,4096,5,14,True,True
3778,4096,4,15,True,True
3779,4096,4,16,True,True
3780,4096,4,13,True,True
3781,4096,4,44,True,True
3782,4096,4,13,True,True
3783,4096,4,14,True,True
3784,4096,4,13,True,True
3785,4096,22,46,True,True
3786,4096,23,77,True,True
3787,4096,23,44,True,True
3788,4096,22,47,True,True
3789,4096,8,17,True,True
3790,4096,22,21,True,True
3791,4096,22,41,True,True
3792,4096,5,28,True,True
3793,4096,22,24,True,True
3794,4096,6,29,True,True
3795,4096,22,35,True,True
3796,4096,5,42,True,True
3797,4096,23,25,True,True
3798,4096,21,42,True,True
3799,4096,34,40,True,True
3800,4096,20,48,True,True
3801,4096,8,37,True,True
3802,4096,20,51,True,True
3803,4096,8,28,True,True
3804,4096,22,42,True,True
3805,4096,6,25,True,True
3806,4096,22,32,True,True
3807,4096,89,25,True,True
3808,4096,21,19,True,True
3809,4096,5,29,True,True
3810,4096,21,31,True,True
3811,4096,6,27,True,True
3812,4096,21,35,True,True
3813,4096,25,28,True,True
3814,4096,9,27,True,True
3815,4096,22,31,True,True
3816,4096,22,28,True,True
3817,4096,21,43,True,True
3818,4096,8,34,True,True
3819,4096,20,41,True,True
3820,4096,22,53,True,True
3821,4096,5,44,True,True
3822,4096,22,39,True,True
3823,4096,6,16,True,True
3824,4096,22,27,True,True
3825,4096,11,48,True,True
3826,4096,25,25,True,True
3827,4096,8,43,True,True
3828,4096,17,35,True,True
3829,4096,5,28,True,True
3830,4096,21,56,True,True
3831,4096,5,43,True,True
3832,4096,21,27,True,True
3833,4096,6,46,True,True
3834,4096,30,43,True,True
3835,4096,12,19,True,True
3836,4096,23,16,True,True
3837,4096,5,4,True,True
3838,4096,4,4,True,True
3839,4096,4,4,True,True
3840,4096,4,4,True,True
3841,4096,4,17,True,True
3842,4096,4,4,True,True
3843,4096,4,4,True,True
3844,4096,4,4,True,True
3845,4096,22,27,True,True
3846,4096,21,17,True,True
3847,4096,22,44,True,True
3848,4096,20,41,True,True
3849,4096,20,33,True,True
3850,4096,28,26,True,True
3851,4096,12,28,True,True
3852,4096,21,21,True,True
3853,4096,23,27,True,True
3854,4096,120,42,True,True
3855,4096,21,46,True,True
3856,4096,108,27,True,True
3857,4096,23,43,True,True
3858,4096,9,19,True,True
3859,4096,29,42,True,True
3860,4096,18,30,True,True
3861,4096,21,28,True,True
3862,4096,134,26,True,True
3863,4096,22,20,True,True
3864,4096,8,19,True,True
3865,4096,22,30,True,True
3866,4096,6,16,True,True
3867,4096,23,20,True,True
3868,4096,29,35,True,True
3869,4096,22,33,True,True
3870,4096,33,34,True,True
3871,4096,21,42,True,True
3872,4096,119,34,True,True
3873,4096,22,48,True,True
3874,4096,7,43,True,True
3875,4096,23,47,True,True
3876,4096,6,27,True,True
3877,4096,23,44,True,True
3878,4096,8,43,True,True
3879,4096,26,36,True,True
3880,4096,6,47,True,True
3881,4096,28,27,True,True
3882,4096,12,36,True,True
3883,4096,29,43,True,True
3884,4096,9,25,True,True
3885,4096,36,48,True,True
3886,4096,24,17,True,True
3887,4096,30,32,True,True
3888,4096,82,30,True,True
3889,4096,20,28,True,True
3890,4096,21,37,True,True
3891,4096,32,48,True,True
3892,4096,9,42,True,True
3893,4096,25,52,True,True
3894,4096,6,31,True,True
3895,4096,23,16,True,True
3896,4096,6,8,True,True
3897,4096,25,12,True,True
3898,4096,30,43,True,True
3899,4096,72,6,True,True
3900,4096,5,5,True,True
3901,4096,43,7,True,True
3902,4096,5,9,True,True
3903,4096,4,5,True,True
3904,4096,4,19,True,True
3905,4096,6,6,True,True
3906,4096,4,4,True,True
3907,4096,25,31,True,True
3908,4096,23,35,True,True
3909,4096,26,18,True,True
3910,4096,6,26,True,True
3911,4096,24,33,True,True
3912,4096,27,43,True,True
3913,4096,74,47,True,True
3914,4096,23,43,True,True
3915,4096,26,39,True,True
3916,4096,6,44,True,True
3917,4096,24,27,True,True
3918,4096,6,28,True,True
3919,4096,22,34,True,True
3920,4096,5,42,True,True
3921,4096,24,25,True,True
3922,4096,27,43,True,True
3923,4096,5,25,True,True
3924,4096,25,45,True,True
3925,4096,5,17,True,True
3926,4096,25,34,True,True
3927,4096,6,34,True,True
3928,4096,24,47,True,True
3929,4096,6,27,True,True
3930,4096,27,28,True,True
3931,4096,6,48,True,True
3932,4096,32,43,True,True
3933,4096,9,47,True,True
3934,4096,25,43,True,True
3935,4096,7,43,True,True
3936,4096,23,44,True,True
3937,4096,7,41,True,True
3938,4096,26,28,True,True
3939,4096,7,33,True,True
3940,4096,21,38,True,True
3941,4096,6,50,True,True
3942,4096,26,17,True,True
3943,4096,6,47,True,True
3944,4096,24,41,True,True
3945,4096,6,5,True,True
3946,4096,4,44,True,True
3947,4096,26,42,True,True
3948,4096,6,33,True,True
3949,4096,23,20,True,True
3950,4096,7,44,True,True
3951,4096,20,34,True,True
3952,4096,6,55,True,True
3953,4096,21,44,True,True
3954,4096,6,35,True,True
3955,4096,21,43,True,True
3956,4096,6,33,True,True
3957,4096,23,19,True,True
3958,4096,7,31,True,True
3959,4096,21,43,True,True
3960,4096,7,43,True,True
3961,4096,23,47,True,True
3962,4096,6,5,True,True
3963,4096,4,6,True,True
3964,4096,4,4,True,True
3965,4096,4,4,True,True
3966,4096,4,4,True,True
3967,4096,5,28,True,True
3968,4096,4,7,True,True
3969,4096,4,4,True,True
3970,4096,23,25,True,True
3971,4096,21,34,True,True
3972,4096,22,43,True,True
3973,4096,30,49,True,True
3974,4096,12,25,True,True
3975,4096,22,42,True,True
3976,4096,25,36,True,True
3977,4096,6,42,True,True
3978,4096,23,44,True,True
3979,4096,8,43,True,True
3980,4096,24,28,True,True
3981,4096,7,47,True,True
3982,4096,24,18,True,True
3983,4096,7,33,True,True
3984,4096,25,36,True,True
3985,4096,22,41,True,True
3986,4096,7,35,True,True
3987,4096,23,44,True,True
3988,4096,7,20,True,True
3989,4096,24,42,True,True
3990,4096,7,34,True,True
3991,4096,22,69,True,True
3992,4096,7,42,True,True
3993,4096,21,17,True,True
3994,4096,7,24,True,True
3995,4096,26,32,True,True
3996,4096,107,34,True,True
3997,4096,22,33,True,True
3998,4096,7,17,True,True
3999,4096,23,45,True,True
4000,4096,8,16,True,True
4001,4096,24,35,True,True
4002,4096,22,47,True,True
4003,4096,7,32,True,True
4004,4096,25,34,True,True
4005,4096,7,43,True,True
4006,4096,25,35,True,True
4007,4096,7,18,True,True
4008,4096,23,42,True,True
4009,4096,8,28,True,True
4010,4096,29,5,True,True
4011,4096,14,36,True,True
4012,4096,29,25,True,True
4013,4096,14,35,True,True
4014,4096,23,33,True,True
4015,4096,7,43,True,True
4016,4096,23,19,True,True
4017,4096,24,20,True,True
4018,4096,14,19,True,True
4019,4096,28,25,True,True
4020,4096,14,23,True,True
4021,4096,28,17,True,True
4022,4096,12,4,True,True
4023,4096,5,4,True,True
4024,4096,4,4,True,True
4025,4096,4,4,True,True
4026,4096,4,4,True,True
4027,4096,4,4,True,True
4028,4096,4,43,True,True
4029,4096,4,15,True,True
4030,4096,31,43,True,True
4031,4096,37,35,True,True
4032,4096,22,42,True,True
4033,4096,22,28,True,True
4034,4096,6,35,True,True
4035,4096,30,43,True,True
4036,4096,25,31,True,True
4037,4096,21,28,True,True
4038,4096,23,32,True,True
4039,4096,5,37,True,True
4040,4096,22,16,True,True
4041,4096,5,33,True,True
4042,4096,22,32,True,True
4043,4096,5,54,True,True
4044,4096,22,18,True,True
4045,4096,11,17,True,True
4046,4096,94,54,True,True
4047,4096,7,17,True,True
4048,4096,20,16,True,True
